filename,chroma_freq,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,genre
022._Juice_Wrld_-_Bandit.mp3,0.317013383,0.112852366,2019.279978,2345.863276,4163.583157,0.07699122,-142.6947632,101.865181,4.590209007,12.5235014,6.364825249,-2.979058027,-1.637080073,3.161666393,-14.13740158,-1.118621707,-5.431153774,0.85381794,-5.761323452,-1.053721666,-4.060194492,0.298390865,-8.74549675,0.789241076,-2.541177273,1.305704713,Hip-Hop_-_Rap
033._Lil_Tecca_-_Ransom.mp3,0.410543174,0.101612613,2723.841826,2521.947546,5329.517773,0.135262221,-133.992218,73.06868744,-7.36249876,7.698802948,1.940350652,-10.15840912,-9.272903442,-3.127820492,-12.52597904,-2.276840448,-9.544188499,1.823735595,-5.987823009,-1.289607406,0.040173981,1.494809985,-7.752178192,-0.985045075,-4.792264462,-1.368687868,Hip-Hop_-_Rap
063._Post_Malone_-_Take_What_You_Want.mp3,0.278240383,0.13321276,1767.033622,1814.547966,3453.862448,0.092782886,-99.99721527,124.902092,-31.12516022,13.05204678,-6.932800293,-3.106923819,4.486848354,-12.44543171,-2.245933056,-14.51266956,-15.18178463,-4.390443802,-8.779411316,-6.100324631,-11.68425751,-2.802015066,-11.73711586,-7.237030983,-10.16208744,-1.018514276,Hip-Hop_-_Rap
084._Travis_Scott_-_Goosebumps_(Remix).mp3,0.368533015,0.085465618,2432.177133,2687.175878,5575.624618,0.092929899,-111.501358,94.96783447,23.91453362,20.27588463,13.03264332,21.93651962,-7.793638229,5.333143711,-3.371743441,4.208323479,-8.592683792,2.748594284,-0.49800548,3.506047487,-9.45640564,8.548827171,-4.448691368,1.109989047,-2.996338606,3.150796175,Hip-Hop_-_Rap
59._Quavo_-_WORKIN_ME.mp3,0.513452053,0.170439877,2075.187526,2424.319185,4588.147256,0.075657895,-70.85699463,102.2673645,4.033026218,16.39483643,4.353066444,14.75344658,-1.05272913,5.94219923,-0.236459836,5.200298309,-0.226815328,4.37721014,5.582932949,5.361979485,2.577905416,5.386327744,-3.568352461,6.438799858,0.534339488,5.65127039,Hip-Hop_-_Rap
032._Lil_Baby_-_On_Me.mp3,0.537722111,0.23238203,2474.570956,2628.244703,5238.326658,0.054230209,-81.84780121,83.49973297,31.74666214,21.97685623,16.08516121,25.92624664,-2.081264257,12.55465889,9.624753952,8.670107841,1.135648251,20.28081703,6.185348034,8.381968498,3.844177008,3.878628969,2.868257523,5.789016247,-0.900681257,3.635674238,Hip-Hop_-_Rap
89._Megan_Thee_Stallion_-_Don’t_Stop_(feat._Young_Thug).mp3,0.530652046,0.15551296,3126.813344,2919.800267,6606.518385,0.121629272,-95.30782318,39.66969299,13.15327072,22.6628418,18.46718407,23.1872139,15.80283451,16.58693886,1.650889158,10.62301254,3.444725513,15.01650524,3.717184305,9.716897011,2.730249643,6.098846912,-0.52704221,3.161574125,1.217840672,4.004141331,Hip-Hop_-_Rap
73._DJ_Khaled_-_No_Brainer.mp3,0.37104997,0.170482743,2406.862307,2450.120439,4929.053528,0.111498948,-64.47528076,81.33526611,-2.322732687,19.6115799,2.824477434,-3.534421444,-12.69354343,2.431838989,-2.963679552,-2.610618114,-3.866821289,1.996080518,-1.915162683,-0.305913121,-6.396511555,2.286660671,-7.882339478,-2.908246756,-7.938323975,3.108772278,Hip-Hop_-_Rap
19._Tyga_-_Taste_(feat._Offset).mp3,0.539720833,0.207771162,1831.496485,2360.272936,4104.375181,0.039889026,-111.1200409,100.3496857,25.53689766,36.23705292,22.31272316,13.1426115,6.558858871,13.6347084,3.443314075,12.96445942,-2.798517942,8.782288551,4.379733086,2.015846968,-4.538228035,6.907545567,0.574834228,7.788659096,5.823761463,5.214915752,Hip-Hop_-_Rap
"39._Gucci_Mane,_Bruno_Mars_&_Kodak_Black_-_Wake_Up_in_the_Sky.mp3",0.41508168,0.159262253,2623.543517,2611.473204,5560.216378,0.090605272,-116.8341217,64.36606598,-3.176792622,-1.284537911,-8.85140419,11.06983471,-9.916788101,0.247924045,1.69880271,0.330935627,1.053188324,1.301284313,-3.946041107,5.057881832,1.530619621,2.57343936,-1.308116078,8.462168694,-1.389817595,6.230122566,Hip-Hop_-_Rap
97._POLO_G_-_Martin_&_Gina.mp3,0.414511681,0.133130447,2070.8864,2244.558438,4488.556192,0.07837292,-128.5209656,98.61288452,21.27635574,20.13464546,3.86270833,9.294774055,-3.914484262,10.2758379,-3.80258584,-0.218914777,-2.575388908,4.378892422,0.054198086,-3.080303669,-4.057691574,2.750214815,-6.169159889,2.181074381,2.065606117,4.384909153,Hip-Hop_-_Rap
013._DaBaby_-_BOP.mp3,0.387935489,0.184928291,2780.776612,2580.533848,5593.666176,0.117915009,-71.44235992,79.48019409,9.276211739,1.823665261,7.542512894,5.364708424,-13.07356548,-0.790605783,-10.84499454,3.134086847,-9.14409256,3.191503048,1.041068673,-0.645247817,1.918154716,6.457288265,-8.955564499,1.335800529,-5.541838169,-4.183245182,Hip-Hop_-_Rap
13._Internet_money_-_Lemonade.mp3,0.280852795,0.097580589,2141.245174,2281.190091,4572.280685,0.081652945,-131.6059113,98.68454742,-1.123641372,18.9996109,4.660840988,4.198917389,-5.676121235,-0.834034264,-5.020235538,-1.699172497,-10.02355194,-7.735365868,-7.592021942,-4.27405262,-6.060976028,-0.029136255,-2.215148449,0.626692474,-3.869012833,2.478600502,Hip-Hop_-_Rap
091._Trippie_Redd_-_Death.mp3,0.509974122,0.20237683,2547.71625,2576.457303,5504.433382,0.088798783,-47.55726242,82.11641693,5.083182335,26.49495125,-3.473190546,13.29527569,-5.981966496,10.62519932,-7.38223505,2.280937433,-1.446388721,7.578056335,0.262135267,4.024246216,-3.70392251,2.627720594,-3.572655201,0.571779907,2.125664711,4.281967163,Hip-Hop_-_Rap
094._Juice_Wrld_-_Let_Me_Know_(I_Wonder_Why_Freestyle).mp3,0.410895586,0.114777778,1660.98308,2159.994085,3483.703935,0.061168564,-151.378891,115.8182449,5.139713287,22.66567612,0.951098561,-1.57658565,5.340003967,-2.959920883,-5.515800953,-1.203011632,-13.48628712,1.37237227,-5.475587845,-6.127416611,-4.132471085,-1.865410924,-6.507374763,0.70599854,-5.581022263,-1.814730167,Hip-Hop_-_Rap
033._POLO_G_-_GANG_GANG.mp3,0.315608382,0.154504237,1677.43691,1900.355136,3481.978945,0.05951967,-146.7271118,113.4584351,8.598736763,2.906991005,-12.82584095,-2.664683819,-13.0885601,-0.393499881,-11.22484779,-5.476052284,-4.164360523,-1.64420259,-1.068512678,-6.592026711,-5.432394028,-2.337035656,-6.331054211,1.062316656,-4.134883881,-3.852230787,Hip-Hop_-_Rap
090._NLE_Choppa_-_Final_Warning.mp3,0.481173515,0.223184636,2114.514466,2275.209386,4549.47249,0.07226298,-65.43650055,102.9561615,10.35884857,28.66877556,8.321388245,5.751826286,-4.112409592,11.23414993,-6.150250912,7.311005592,-2.055845022,3.979667664,2.162532568,3.850289583,1.629396081,4.705366135,-5.004502296,4.444889545,1.195755124,3.114150763,Hip-Hop_-_Rap
076._Karol_G_-_Tusa.mp3,0.294423401,0.126054521,2234.1515,2258.397917,4410.065,0.102753347,-126.3636703,85.32583618,-18.3656311,-1.462832808,-14.34134293,-14.72006035,-4.820067883,-15.72803211,-6.845865726,-4.551553726,-16.81864166,-2.820334196,-9.699529648,-4.901407242,-6.261255741,-5.062749386,-1.922057152,2.004626513,1.177539945,7.65514183,Hip-Hop_-_Rap
046._Don_Toliver_-_No_Idea.mp3,0.286490947,0.115108023,1360.388383,1562.033388,2542.051295,0.070561554,-149.8670349,151.2287598,2.508134127,3.753124237,-1.132982135,-0.050878756,-1.804339409,-3.067332745,-8.218156815,2.567753315,-3.528649092,-7.70025444,-7.360417843,0.843391418,-2.944996119,3.570603609,-3.816074848,0.663364828,-1.288126945,1.910009265,Hip-Hop_-_Rap
023._Pooh_Shiesty_-_Back_In_Blood_(feat._Lil_Durk).mp3,0.415215194,0.124380748,2429.908324,2552.512099,5319.067836,0.084641212,-104.1709061,90.72325134,18.37514877,15.53320122,3.929678917,17.60297012,-10.80548763,2.675028086,-6.816516399,-0.760875762,-3.448267937,3.80996871,-2.204393864,0.149597168,-1.962065578,1.446036458,-6.168889523,5.060261726,-6.662883282,3.217106104,Hip-Hop_-_Rap
58._Smile_(Living_My_Best_Life).mp3,0.460908055,0.121539627,2710.155795,2747.858381,5931.047469,0.112560166,-113.8222961,76.57906342,19.35829544,13.19923401,3.303079128,12.02344799,-2.595921516,7.01232481,-5.001282692,0.611528993,-8.637166023,5.506505966,-1.221319914,-1.027040482,-1.300283313,6.702750206,-3.888856649,7.060753822,3.772104502,6.808211327,Hip-Hop_-_Rap
44._Moneybagg_Yo_-_Said_Sum.mp3,0.505794525,0.184723273,2888.681489,2816.049237,6113.704698,0.085077339,-98.9601059,61.21034622,17.21187782,11.14903927,10.82630825,14.3800869,-0.655309439,21.25847816,2.483121395,10.84476852,5.993724346,8.757833481,5.022167683,4.884272099,-0.861839831,10.95439529,0.775032401,5.97825098,1.381067753,6.521025658,Hip-Hop_-_Rap
097._J._Cole_-_p_u_n_c_h_i_n_‘_._t_h_e_._c_l_o_c_k.mp3,0.420006037,0.150736075,2060.666641,2364.892355,4534.614246,0.076602333,-105.0699768,99.33073425,12.31337833,27.62212181,5.914509296,13.31526375,-5.752409935,4.757086277,-3.179064274,9.906482697,-0.190806389,4.056990623,-2.200618505,3.068740606,0.873638153,9.380401611,-1.030642509,7.568772793,1.187595606,2.229867935,Hip-Hop_-_Rap
062._Rod_Wave_-_Heart_On_Ice.mp3,0.38410306,0.095231173,1935.870276,2161.432375,4217.416165,0.076629166,-172.3733368,119.2962952,22.28720093,3.25658989,8.532352448,2.298554182,-6.348060608,5.127484798,-4.147587776,9.53445816,2.539770365,1.902458429,-1.61599946,-6.247992992,-7.525148869,-0.565347314,1.213642001,2.651550055,-1.134637713,5.240320206,Hip-Hop_-_Rap
016._The_Kid_Laroi_-_WITHOUT_YOU.mp3,0.317059845,0.077418505,2300.329524,2398.360291,4902.978686,0.099759034,-133.9313354,90.00442505,-7.359739304,16.76264,5.369063377,11.83916092,-1.241576791,-0.229300633,-5.763822556,-1.756860733,-11.32802105,-1.489498138,-12.04005432,3.87945962,-4.132843018,-7.45652914,-13.35631561,-2.326594353,-9.432762146,-3.600122213,Hip-Hop_-_Rap
048._Rod_Wave_-_Tombstone.mp3,0.353550076,0.103216732,1934.606523,2061.903228,3675.736107,0.077120093,-173.3561401,101.6496201,34.35029602,28.37400436,12.01811314,9.832268715,9.201111794,13.79023266,-6.88051033,1.539878011,-0.448214799,1.087708712,-1.889918089,2.468702078,-3.218747616,-0.455188513,-0.552648187,2.026807547,-2.799505472,0.077534109,Hip-Hop_-_Rap
049._Lil_Baby_-_On_Me.mp3,0.536675036,0.232504974,2478.204292,2625.203298,5234.885012,0.058673115,-81.77558899,83.49739838,31.68378067,22.04620171,16.19900131,25.88598633,-2.137825966,12.49222183,9.664488792,8.738045692,1.147351503,20.29541588,6.165139675,8.314702988,3.798712492,3.874206066,2.890002012,5.79971981,-0.961430907,3.510159492,Hip-Hop_-_Rap
16.__Mo_Bamba.mp3,0.342282057,0.163132815,2168.460821,2556.715328,4829.670796,0.080479861,-76.99468994,97.11642456,18.89207077,11.51893425,-0.065739021,17.62369156,7.566596031,4.214445591,-15.03766155,-0.447949469,7.599825382,0.033471264,-5.805586338,2.439674854,-5.932705402,5.765504837,-4.752929688,2.205083132,-3.647680044,5.538191795,Hip-Hop_-_Rap
41._Psycho.mp3,0.317127466,0.08387601,1454.525654,1819.674825,2866.799332,0.062522298,-196.6644135,114.1680298,26.12467384,21.90737152,5.648839474,4.268282413,-2.259923697,-10.14081955,-15.28392887,-14.10693359,-14.43229198,-12.24922276,-5.856910706,-14.31933594,-6.336380482,-2.10189724,-15.13796711,-2.978112698,-12.59725285,-4.020525455,Hip-Hop_-_Rap
"17._Cardi_B,_Bad_Bunny_&_J_Balvin_-_I_Like_It.mp3",0.375759631,0.120260288,2447.99475,2435.74032,4990.169825,0.110363656,-82.71238708,88.23229218,-11.89201832,19.56372452,-4.547741413,4.773427486,4.685571671,0.591896296,3.966543674,5.301639557,-3.165613413,-1.477912784,-8.297273636,2.191367388,-5.809432983,-1.485608578,-0.439848989,4.695020199,-0.950193584,3.548077583,Hip-Hop_-_Rap
90._Lil_Uzi_Vert_-_New_Patek.mp3,0.480558872,0.179019612,2764.996019,2740.040551,5822.989789,0.100621463,-116.6024094,75.93188477,13.35241699,0.39664349,-0.640643895,10.17841244,-3.3009758,6.470999241,-7.256742001,13.61129665,-1.771144629,3.697577715,1.891210437,1.851942658,2.15426302,2.104766846,-1.770774961,5.084998608,-0.887495279,6.19782114,Hip-Hop_-_Rap
077._Morray__-_Quicksand.mp3,0.377617121,0.110964581,2133.600913,2180.963113,4292.190712,0.087419728,-138.7291565,100.8893051,-5.7591362,3.682206869,2.585969925,4.127233982,-7.245908737,1.377826571,-13.39387226,-2.112375736,-10.50356007,-1.263083458,-11.90607357,-0.007948553,-6.518785954,-3.658421993,-10.93928051,-6.23959589,-1.26043129,-0.476229161,Hip-Hop_-_Rap
45._Cardi_B_-_Ring_(feat._Kehlani).mp3,0.377471268,0.126645891,2728.020661,2915.350081,6270.337084,0.098983151,-145.4560394,68.2956543,26.50024796,17.66290092,4.158903122,2.268701792,5.371929646,-1.43698132,-12.05738544,7.431701183,-12.07080364,3.373490095,-8.761606216,1.403001547,-5.280921936,-2.645029068,0.931888998,2.460755587,4.550284863,5.988388062,Hip-Hop_-_Rap
012._Young_Stoner_Life_-_Solid_(feat._Drake).mp3,0.464094579,0.138422307,2679.532218,2625.699168,5606.782763,0.110155419,-130.4399261,75.86258698,15.62440395,8.674549103,20.75354958,8.550391197,-12.82307434,8.759138107,-0.766284764,10.91982365,12.85324669,8.948931694,-1.923376322,1.547994018,4.182885647,5.895218849,-3.624104261,6.073261261,6.304327965,11.94543839,Hip-Hop_-_Rap
054._DJ_Khaled_-_LET_IT_GO_(feat._Justin_Bieber_&_21_Savage).mp3,0.33509323,0.089585174,2178.417334,2237.964684,4493.922826,0.09536677,-170.1083221,86.5293808,-0.838358521,-3.209829807,-6.020761967,5.315469742,-9.081202507,-4.305459499,-9.144685745,4.763248444,-4.333871841,3.107761145,-5.288057327,-0.614428639,3.388746023,0.873672903,-3.141952038,1.470025182,-1.98993957,0.712278306,Hip-Hop_-_Rap
081._Russ_-_BEST_ON_EARTH_(Bonus).mp3,0.346689463,0.18103705,1870.242961,1974.833977,3894.801449,0.074810583,-141.3745422,111.0342407,24.88281822,5.915335178,5.295958042,4.723949909,-6.103347301,-1.548778653,4.847930431,8.022504807,0.55929029,-5.492138863,-10.68523598,4.762406349,5.862603188,4.843214989,-2.893593788,9.467953682,7.028485775,6.734215736,Hip-Hop_-_Rap
99._The_Kid_Laroi_-_SO_DONE.mp3,0.309638739,0.06688363,2196.053781,2157.25836,4519.897669,0.099290027,-150.1730194,88.04858398,-32.54720306,16.95072746,-1.501649618,-2.178227425,-16.00310516,-4.642170906,-19.04006004,-4.027730942,-15.68709373,-10.5036335,-5.54488945,0.128930151,-5.3629179,-7.512057304,-3.744880676,-0.826381028,-7.448472023,-4.50108099,Hip-Hop_-_Rap
96._Saweetie_-_Back_to_the_Streets_(feat._Jhené_Aiko).mp3,0.407717735,0.157698395,1964.388282,2032.415048,4054.767148,0.090329764,-117.0922775,117.0115509,10.21093178,-2.380056858,8.77064991,4.059282303,-8.365903854,-2.170252562,-5.144495964,-0.010838653,-8.895633698,-3.162422657,-4.196307182,-0.572255611,-2.458250523,0.655995309,3.242931366,1.107281089,-6.429375172,0.293620497,Hip-Hop_-_Rap
012._Cardi_B_-_Up.mp3,0.532656014,0.211747747,2354.901885,2452.198684,4921.745239,0.081527474,-105.2347412,72.47158051,6.056373596,23.66656494,2.655437946,10.20890427,5.388811588,3.232763529,4.213084221,3.095752954,-1.684392333,9.357847214,-2.623689651,5.852104664,-2.823585033,2.910020828,-1.702925801,2.444798946,-0.208688319,5.681369781,Hip-Hop_-_Rap
"58._Lil_Duval,_Snoop_Dogg,_Ball_Greezy_-_Smile_(Living_My_Best_Life).mp3",0.460912615,0.121539871,2710.221275,2747.809164,5930.880803,0.112554119,-113.8220673,76.57974243,19.35770988,13.19915962,3.303168297,12.02396584,-2.595747232,7.012984753,-5.002396584,0.612180531,-8.6369133,5.505782604,-1.220921636,-1.027267694,-1.299481511,6.702570438,-3.889286757,7.060572624,3.77265358,6.807940483,Hip-Hop_-_Rap
"08._Lil_Baby,_Gunna_-_Drip_Too_Hard.mp3",0.449012429,0.179348131,1836.878661,1963.734323,3847.860066,0.066698009,-99.61300659,108.889801,-8.771661758,9.636777878,0.686138451,12.59378338,-1.926281214,7.717193604,13.14882183,5.176671505,6.694296837,12.20159245,-1.081162453,5.039222717,1.614551067,6.304367542,-0.134335354,5.429733753,-2.018557549,1.643399358,Hip-Hop_-_Rap
016._Lil_Tjay_-_Calling_My_Phone.mp3,0.359524518,0.093584824,1251.895054,1475.495994,2563.776164,0.049684129,-248.9860687,123.1320114,49.48542023,18.46035385,9.685588837,9.233445168,15.5614872,5.880224705,1.598213911,5.795258045,-1.435634732,9.169399261,0.629466534,-1.624076366,-2.427074909,-3.292826653,-1.500399709,1.672608018,-1.804300904,-0.761951387,Hip-Hop_-_Rap
062._Moneybagg_Yo_-_Shottas_(Lala).mp3,0.473872811,0.111310732,2594.735383,2522.457726,5323.092812,0.11735341,-175.9061584,62.35528564,20.18300056,4.281730652,6.808619976,5.725011826,-1.692820311,10.34207916,-8.931022644,-0.763402581,-1.827375054,1.967146516,-1.845751643,3.836554289,-4.435261726,3.471982002,-3.798477411,-1.72249341,-3.459670782,0.419170618,Hip-Hop_-_Rap
23._Drake_-_In_My_Feelings.mp3,0.616130352,0.249460486,1575.010024,2213.274533,3468.079029,0.036746187,-148.3371887,93.31694794,29.30121613,28.07192039,12.51763725,11.93404579,0.732536554,16.40459061,-1.40512836,11.12057114,1.332358479,5.897884846,-0.954465151,8.089776993,3.431063175,6.599834442,4.99993372,11.65236855,6.91122961,5.627149105,Hip-Hop_-_Rap
047._Quality_Control_-_Baby.mp3,0.419799,0.132046921,2983.306285,2733.630132,6018.346941,0.123407417,-102.8879623,61.70013809,7.581407547,-2.419145346,-11.03835773,6.11816597,-23.10545349,-12.08917713,1.139066935,-12.6193428,-17.52475357,6.037289619,-7.953090191,-4.92303896,-3.574020386,-1.873637199,-0.980346978,4.586519718,-0.849738538,7.728939056,Hip-Hop_-_Rap
35._DaBaby_-_ROCKSTAR.mp3,0.31102109,0.113424944,1788.240446,2240.401191,3905.13472,0.060887765,-188.1530609,96.24716949,11.67573929,6.881312847,2.590980053,-2.324911594,-10.06497002,-6.484399796,-23.67342567,-10.07848644,-16.22802353,-11.19980717,-9.011043549,-7.876903057,-7.244266987,6.983185291,-7.498175144,-6.928229332,-10.38751888,-4.935064793,Hip-Hop_-_Rap
051._Coi_Leray_-_No_More_Parties.mp3,0.349645019,0.077585955,2424.237387,2203.08534,4574.605671,0.113119119,-189.1876984,87.15000916,26.78438187,8.99220562,-11.76789856,0.379305899,-7.433986664,-7.601478577,-7.801736832,-5.164467812,-7.99797678,-6.749597073,-7.357344627,-4.319045067,-9.323208809,-4.656652927,-10.66969681,-4.730357647,-3.324308395,-2.481659174,Hip-Hop_-_Rap
"043._DJ_Khaled_-_I_DID_IT_(feat._Post_Malone,_Megan_Thee_Stallion,_Lil_Baby_&_DaBaby).mp3",0.440681577,0.201784201,2523.990031,2428.867983,5262.601511,0.104515241,-27.40357399,77.10166168,-20.85806656,21.11410522,-0.526946008,8.541762352,-5.045786858,9.6338377,5.229454517,9.165630341,2.061616659,3.585731506,-1.261651874,2.203545094,-3.729598761,2.061928511,-4.868568897,5.814162254,0.518036902,1.879932284,Hip-Hop_-_Rap
05._Post_Malone_-_Better_Now.mp3,0.295930505,0.122955575,1723.971736,1672.41968,3505.937133,0.088561067,-130.4174194,143.7391663,14.91590691,-21.35755539,-22.62080574,-0.757923007,-1.110649705,-0.470615834,-8.062531471,-1.462424517,0.728432596,-1.855950594,1.896821499,-0.957142711,-4.580907345,0.260077804,-16.02113152,-1.369926572,-9.650447845,-4.664077759,Hip-Hop_-_Rap
067._42_Dugg_-_4_Da_Gang.mp3,0.396671146,0.100038038,2234.705294,2090.885566,4345.507057,0.122543477,-159.7921143,86.88938904,-39.9112587,-2.803810358,0.908242822,-24.02343941,-6.710485458,-7.033259869,-13.9599247,2.8239429,-8.94347477,-6.484232903,-1.835247397,-2.920982599,-0.955309987,0.540727258,-3.212047815,5.232267857,-1.643732548,-1.478812099,Hip-Hop_-_Rap
018._Lil_Baby_-_On_Me.mp3,0.537722111,0.23238203,2474.570956,2628.244703,5238.326658,0.054230209,-81.84780121,83.49973297,31.74666214,21.97685623,16.08516121,25.92624664,-2.081264257,12.55465889,9.624753952,8.670107841,1.135648251,20.28081703,6.185348034,8.381968498,3.844177008,3.878628969,2.868257523,5.789016247,-0.900681257,3.635674238,Hip-Hop_-_Rap
22._Drake_-_Nonstop.mp3,0.494778007,0.241950875,1807.746269,2378.45929,4272.007501,0.046328518,-171.6477661,86.07074738,69.18889618,29.51267433,17.84596443,28.52576828,9.271095276,17.08754921,2.219250441,10.42822838,8.080904961,10.00289917,1.573830009,9.199490547,5.104152203,6.31479454,1.739581943,4.154809475,2.27780962,3.934224844,Hip-Hop_-_Rap
82._Future_&_Juice_WRLD_-_Astronauts.mp3,0.385807633,0.135325994,1908.472349,1883.66135,3617.586458,0.079559232,-152.3558502,85.11808014,-35.94412231,-12.41867447,-3.339333057,4.314692497,-3.81206274,5.260194302,7.852126598,12.7603159,7.03967762,4.470309734,-1.84922123,2.049849749,1.151301861,6.461512089,-1.321676612,0.404042155,3.067220926,11.18947411,Hip-Hop_-_Rap
