filename,chroma_freq,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,genre
031._Spotemgottem_-_Beat_Box_3.mp3,0.5537970066070557,0.2157886578538482,1780.0729363190699,2288.196908810098,3840.843441611842,0.045941521139705885,-103.1465835571289,106.18008422851562,14.538153648376465,30.20781707763672,18.39195442199707,7.779764175415039,0.43435579538345337,6.455775737762451,-2.611116647720337,13.131476402282715,-4.137204647064209,9.847694396972656,10.90822696685791,3.9685451984405518,7.766291618347168,12.621488571166992,-3.3735899925231934,11.000386238098145,1.0513591766357422,7.2889838218688965,Hip-Hop_-_Rap
061._Coi_Leray_-_No_More_Parties_(Remix).mp3,0.349791944026947,0.06943565658377378,2374.91091316494,2151.3301625988915,4456.698050956608,0.1110870077883127,-199.57693481445312,87.28961944580078,24.214664459228516,8.215859413146973,-13.087360382080078,0.6178703904151917,-7.749818801879883,-8.09011173248291,-7.989346981048584,-5.006475925445557,-8.167059898376465,-6.640974044799805,-7.50814151763916,-4.145371913909912,-9.335007667541504,-4.767327785491943,-10.921789169311523,-4.817894458770752,-3.415313720703125,-2.4892520904541016,Hip-Hop_-_Rap
022._Juice_Wrld_-_Bandit.mp3,0.31701338291168213,0.11285236568117146,2019.2799776656648,2345.8632756265524,4163.583156715606,0.07699122000773993,-142.69476318359375,101.86518096923828,4.590209007263184,12.5235013961792,6.364825248718262,-2.979058027267456,-1.6370800733566284,3.1616663932800293,-14.137401580810547,-1.1186217069625854,-5.431153774261475,0.8538179397583008,-5.76132345199585,-1.0537216663360596,-4.060194492340088,0.29839086532592773,-8.74549674987793,0.7892410755157471,-2.541177272796631,1.3057047128677368,Hip-Hop_-_Rap
033._Lil_Tecca_-_Ransom.mp3,0.41054317355155945,0.1016126131568327,2723.8418257588974,2521.947545650341,5329.517773135159,0.13526222063660992,-133.99221801757812,73.06868743896484,-7.362498760223389,7.698802947998047,1.9403506517410278,-10.158409118652344,-9.272903442382812,-3.1278204917907715,-12.525979042053223,-2.2768404483795166,-9.544188499450684,1.8237355947494507,-5.987823009490967,-1.2896074056625366,0.040173981338739395,1.4948099851608276,-7.752178192138672,-0.9850450754165649,-4.792264461517334,-1.3686878681182861,Hip-Hop_-_Rap
063._Post_Malone_-_Take_What_You_Want.mp3,0.2782403826713562,0.13321275962794832,1767.0336217689298,1814.5479663838478,3453.8624482996324,0.09278288566660217,-99.9972152709961,124.90209197998047,-31.125160217285156,13.052046775817871,-6.93280029296875,-3.106923818588257,4.4868483543396,-12.44543170928955,-2.2459330558776855,-14.512669563293457,-15.181784629821777,-4.390443801879883,-8.779411315917969,-6.100324630737305,-11.684257507324219,-2.8020150661468506,-11.737115859985352,-7.237030982971191,-10.162087440490723,-1.0185142755508423,Hip-Hop_-_Rap
084._Travis_Scott_-_Goosebumps_(Remix).mp3,0.36853301525115967,0.08546561780426672,2432.1771334381347,2687.17587759851,5575.6246182940695,0.09292989913893189,-111.50135803222656,94.96783447265625,23.914533615112305,20.2758846282959,13.03264331817627,21.936519622802734,-7.793638229370117,5.333143711090088,-3.3717434406280518,4.2083234786987305,-8.592683792114258,2.748594284057617,-0.4980054795742035,3.506047487258911,-9.456405639648438,8.548827171325684,-4.448691368103027,1.109989047050476,-2.9963386058807373,3.1507961750030518,Hip-Hop_-_Rap
59._Quavo_-_WORKIN_ME.mp3,0.5134520530700684,0.1704398771873071,2075.187526174215,2424.319185223068,4588.147256101248,0.0756578947368421,-70.85699462890625,102.26736450195312,4.033026218414307,16.39483642578125,4.353066444396973,14.753446578979492,-1.0527291297912598,5.942199230194092,-0.23645983636379242,5.200298309326172,-0.226815328001976,4.3772101402282715,5.582932949066162,5.3619794845581055,2.5779054164886475,5.386327743530273,-3.568352460861206,6.438799858093262,0.5343394875526428,5.651270389556885,Hip-Hop_-_Rap
032._Lil_Baby_-_On_Me.mp3,0.537722110748291,0.23238203014209055,2474.5709559307757,2628.244702583708,5238.32665788869,0.05423020873645511,-81.8478012084961,83.4997329711914,31.746662139892578,21.976856231689453,16.085161209106445,25.926246643066406,-2.0812642574310303,12.554658889770508,9.624753952026367,8.6701078414917,1.135648250579834,20.28081703186035,6.185348033905029,8.38196849822998,3.844177007675171,3.878628969192505,2.868257522583008,5.789016246795654,-0.9006812572479248,3.635674238204956,Hip-Hop_-_Rap
89._Megan_Thee_Stallion_-_Don’t_Stop_(feat._Young_Thug).mp3,0.5306520462036133,0.1555129598452028,3126.813344401649,2919.8002666478155,6606.518384620501,0.12162927208301083,-95.30782318115234,39.66969299316406,13.153270721435547,22.662841796875,18.46718406677246,23.187213897705078,15.802834510803223,16.586938858032227,1.6508891582489014,10.62301254272461,3.444725513458252,15.016505241394043,3.71718430519104,9.716897010803223,2.7302496433258057,6.098846912384033,-0.5270422101020813,3.161574125289917,1.2178406715393066,4.004141330718994,Hip-Hop_-_Rap
73._DJ_Khaled_-_No_Brainer.mp3,0.3710499703884125,0.17048274328302124,2406.8623071388665,2450.1204390513367,4929.053528020994,0.11149894785216719,-64.47528076171875,81.33526611328125,-2.32273268699646,19.61157989501953,2.824477434158325,-3.534421443939209,-12.693543434143066,2.4318389892578125,-2.963679552078247,-2.6106181144714355,-3.8668212890625,1.9960805177688599,-1.9151626825332642,-0.30591312050819397,-6.396511554718018,2.286660671234131,-7.8823394775390625,-2.9082467555999756,-7.938323974609375,3.1087722778320312,Hip-Hop_-_Rap
19._Tyga_-_Taste_(feat._Offset).mp3,0.5397208333015442,0.20777116246451865,1831.4964850326444,2360.2729363865765,4104.375181404799,0.03988902561435759,-111.12004089355469,100.34968566894531,25.536897659301758,36.23705291748047,22.31272315979004,13.142611503601074,6.558858871459961,13.634708404541016,3.4433140754699707,12.964459419250488,-2.798517942428589,8.782288551330566,4.379733085632324,2.0158469676971436,-4.5382280349731445,6.907545566558838,0.5748342275619507,7.78865909576416,5.823761463165283,5.214915752410889,Hip-Hop_-_Rap
"39._Gucci_Mane,_Bruno_Mars_&_Kodak_Black_-_Wake_Up_in_the_Sky.mp3",0.4150816798210144,0.15926225291526908,2623.543516905987,2611.473204374347,5560.216378132256,0.09060527222813468,-116.83412170410156,64.3660659790039,-3.176792621612549,-1.2845379114151,-8.851404190063477,11.06983470916748,-9.916788101196289,0.2479240447282791,1.6988027095794678,0.33093562722206116,1.0531883239746094,1.3012843132019043,-3.9460411071777344,5.057881832122803,1.5306196212768555,2.573439359664917,-1.30811607837677,8.46216869354248,-1.3898175954818726,6.2301225662231445,Hip-Hop_-_Rap
97._POLO_G_-_Martin_&_Gina.mp3,0.41451168060302734,0.13313044702761542,2070.8863995739084,2244.558438202021,4488.556191648123,0.07837291989164087,-128.52096557617188,98.61288452148438,21.276355743408203,20.134645462036133,3.862708330154419,9.294774055480957,-3.9144842624664307,10.275837898254395,-3.8025858402252197,-0.21891477704048157,-2.5753889083862305,4.378892421722412,0.05419808626174927,-3.08030366897583,-4.05769157409668,2.7502148151397705,-6.169159889221191,2.181074380874634,2.065606117248535,4.384909152984619,Hip-Hop_-_Rap
013._DaBaby_-_BOP.mp3,0.38793548941612244,0.1849282909829228,2780.7766124839463,2580.53384808644,5593.666175865906,0.11791500882836688,-71.4423599243164,79.48019409179688,9.276211738586426,1.8236652612686157,7.542512893676758,5.364708423614502,-13.073565483093262,-0.7906057834625244,-10.84499454498291,3.134086847305298,-9.144092559814453,3.1915030479431152,1.04106867313385,-0.6452478170394897,1.9181547164916992,6.4572882652282715,-8.955564498901367,1.3358005285263062,-5.5418381690979,-4.1832451820373535,Hip-Hop_-_Rap
13._Internet_money_-_Lemonade.mp3,0.2808527946472168,0.09758058907570392,2141.2451741687287,2281.190091215192,4572.280685377564,0.08165294540924922,-131.6059112548828,98.6845474243164,-1.1236413717269897,18.999610900878906,4.66084098815918,4.198917388916016,-5.676121234893799,-0.834034264087677,-5.020235538482666,-1.6991724967956543,-10.023551940917969,-7.735365867614746,-7.592021942138672,-4.274052619934082,-6.060976028442383,-0.029136255383491516,-2.215148448944092,0.6266924738883972,-3.8690128326416016,2.47860050201416,Hip-Hop_-_Rap
091._Trippie_Redd_-_Death.mp3,0.5099741220474243,0.20237682976351276,2547.716249610265,2576.457303104475,5504.433382111068,0.08879878277380031,-47.5572624206543,82.11641693115234,5.083182334899902,26.494951248168945,-3.4731905460357666,13.295275688171387,-5.981966495513916,10.625199317932129,-7.382235050201416,2.280937433242798,-1.4463887214660645,7.578056335449219,0.26213526725769043,4.0242462158203125,-3.7039225101470947,2.627720594406128,-3.572655200958252,0.5717799067497253,2.125664710998535,4.2819671630859375,Hip-Hop_-_Rap
094._Juice_Wrld_-_Let_Me_Know_(I_Wonder_Why_Freestyle).mp3,0.41089558601379395,0.11477777768617933,1660.983079826991,2159.9940847672547,3483.7039345189146,0.0611685643624226,-151.37889099121094,115.81824493408203,5.139713287353516,22.66567611694336,0.9510985612869263,-1.5765856504440308,5.340003967285156,-2.959920883178711,-5.515800952911377,-1.2030116319656372,-13.486287117004395,1.3723722696304321,-5.475587844848633,-6.127416610717773,-4.132471084594727,-1.8654109239578247,-6.5073747634887695,0.7059985399246216,-5.581022262573242,-1.814730167388916,Hip-Hop_-_Rap
033._POLO_G_-_GANG_GANG.mp3,0.3156083822250366,0.154504236763246,1677.4369101942714,1900.355135554075,3481.9789449496902,0.059519670327012386,-146.72711181640625,113.45843505859375,8.598736763000488,2.9069910049438477,-12.825840950012207,-2.6646838188171387,-13.088560104370117,-0.39349988102912903,-11.224847793579102,-5.476052284240723,-4.164360523223877,-1.6442025899887085,-1.0685126781463623,-6.592026710510254,-5.432394027709961,-2.337035655975342,-6.331054210662842,1.062316656112671,-4.134883880615234,-3.8522307872772217,Hip-Hop_-_Rap
090._NLE_Choppa_-_Final_Warning.mp3,0.4811735153198242,0.22318463575124484,2114.5144656447324,2275.2093862818847,4549.472489962268,0.0722629795133514,-65.4365005493164,102.95616149902344,10.358848571777344,28.66877555847168,8.321388244628906,5.751826286315918,-4.112409591674805,11.234149932861328,-6.1502509117126465,7.311005592346191,-2.055845022201538,3.9796676635742188,2.1625325679779053,3.8502895832061768,1.6293960809707642,4.705366134643555,-5.004502296447754,4.444889545440674,1.195755124092102,3.1141507625579834,Hip-Hop_-_Rap
076._Karol_G_-_Tusa.mp3,0.2944234013557434,0.12605452105174733,2234.1515003008353,2258.3979168344094,4410.064999606956,0.10275334691853716,-126.3636703491211,85.32583618164062,-18.365631103515625,-1.4628328084945679,-14.34134292602539,-14.720060348510742,-4.820067882537842,-15.728032112121582,-6.845865726470947,-4.551553726196289,-16.818641662597656,-2.8203341960906982,-9.699529647827148,-4.901407241821289,-6.261255741119385,-5.06274938583374,-1.9220571517944336,2.004626512527466,1.1775399446487427,7.655141830444336,Hip-Hop_-_Rap
046._Don_Toliver_-_No_Idea.mp3,0.28649094700813293,0.11510802328876153,1360.388383133759,1562.033387924024,2542.0512952302633,0.07056155367163312,-149.86703491210938,151.228759765625,2.508134126663208,3.753124237060547,-1.1329821348190308,-0.05087875574827194,-1.8043394088745117,-3.0673327445983887,-8.218156814575195,2.567753314971924,-3.528649091720581,-7.700254440307617,-7.36041784286499,0.8433914184570312,-2.9449961185455322,3.570603609085083,-3.816074848175049,0.663364827632904,-1.2881269454956055,1.9100092649459839,Hip-Hop_-_Rap
023._Pooh_Shiesty_-_Back_In_Blood_(feat._Lil_Durk).mp3,0.4152151942253113,0.12438074768089984,2429.908323912935,2552.5120987976693,5319.067836324497,0.08464121154218267,-104.17090606689453,90.72325134277344,18.37514877319336,15.533201217651367,3.9296789169311523,17.602970123291016,-10.805487632751465,2.675028085708618,-6.816516399383545,-0.7608757615089417,-3.448267936706543,3.8099687099456787,-2.2043938636779785,0.14959716796875,-1.962065577507019,1.446036458015442,-6.16888952255249,5.0602617263793945,-6.662883281707764,3.2171061038970947,Hip-Hop_-_Rap
58._Smile_(Living_My_Best_Life).mp3,0.46090805530548096,0.12153962746597959,2710.1557946169232,2747.85838077722,5931.047469100716,0.1125601659249226,-113.82229614257812,76.57906341552734,19.358295440673828,13.199234008789062,3.303079128265381,12.02344799041748,-2.595921516418457,7.012324810028076,-5.001282691955566,0.6115289926528931,-8.637166023254395,5.506505966186523,-1.2213199138641357,-1.0270404815673828,-1.3002833127975464,6.702750205993652,-3.8888566493988037,7.06075382232666,3.772104501724243,6.808211326599121,Hip-Hop_-_Rap
44._Moneybagg_Yo_-_Said_Sum.mp3,0.5057945251464844,0.1847232727540305,2888.681488865558,2816.0492371383248,6113.704697930776,0.0850773389125387,-98.9601058959961,61.21034622192383,17.211877822875977,11.149039268493652,10.826308250427246,14.380086898803711,-0.6553094387054443,21.25847816467285,2.483121395111084,10.844768524169922,5.993724346160889,8.757833480834961,5.022167682647705,4.88427209854126,-0.8618398308753967,10.954395294189453,0.7750324010848999,5.978250980377197,1.3810677528381348,6.521025657653809,Hip-Hop_-_Rap
097._J._Cole_-_p_u_n_c_h_i_n_‘_._t_h_e_._c_l_o_c_k.mp3,0.42000603675842285,0.15073607505563721,2060.666641406716,2364.8923548796665,4534.6142464747,0.07660233347039473,-105.06997680664062,99.33073425292969,12.31337833404541,27.622121810913086,5.914509296417236,13.315263748168945,-5.752409934997559,4.757086277008057,-3.1790642738342285,9.906482696533203,-0.19080638885498047,4.056990623474121,-2.2006185054779053,3.0687406063079834,0.8736381530761719,9.380401611328125,-1.0306425094604492,7.568772792816162,1.1875956058502197,2.229867935180664,Hip-Hop_-_Rap
062._Rod_Wave_-_Heart_On_Ice.mp3,0.38410305976867676,0.09523117309721636,1935.8702763314093,2161.4323754472207,4217.416164528106,0.07662916626354489,-172.3733367919922,119.29629516601562,22.287200927734375,3.256589889526367,8.532352447509766,2.2985541820526123,-6.348060607910156,5.1274847984313965,-4.147587776184082,9.53445816040039,2.5397703647613525,1.9024584293365479,-1.615999460220337,-6.247992992401123,-7.525148868560791,-0.5653473138809204,1.2136420011520386,2.651550054550171,-1.134637713432312,5.240320205688477,Hip-Hop_-_Rap
016._The_Kid_Laroi_-_WITHOUT_YOU.mp3,0.31705984473228455,0.07741850453488158,2300.3295244292067,2398.360290852815,4902.978685691999,0.09975903395897832,-133.93133544921875,90.00442504882812,-7.359739303588867,16.76263999938965,5.369063377380371,11.839160919189453,-1.2415767908096313,-0.2293006330728531,-5.763822555541992,-1.7568607330322266,-11.328021049499512,-1.4894981384277344,-12.040054321289062,3.8794596195220947,-4.132843017578125,-7.456529140472412,-13.356315612792969,-2.326594352722168,-9.432762145996094,-3.6001222133636475,Hip-Hop_-_Rap
048._Rod_Wave_-_Tombstone.mp3,0.3535500764846802,0.10321673169904888,1934.6065225912664,2061.903228084822,3675.7361066599747,0.0771200930001935,-173.35614013671875,101.64962005615234,34.35029602050781,28.374004364013672,12.018113136291504,9.832268714904785,9.201111793518066,13.79023265838623,-6.880510330200195,1.539878010749817,-0.4482147991657257,1.0877087116241455,-1.8899180889129639,2.4687020778656006,-3.218747615814209,-0.455188512802124,-0.5526481866836548,2.0268075466156006,-2.7995054721832275,0.07753410935401917,Hip-Hop_-_Rap
049._Lil_Baby_-_On_Me.mp3,0.5366750359535217,0.2325049735099676,2478.2042916002865,2625.20329771736,5234.885012033185,0.058673114599458204,-81.77558898925781,83.49739837646484,31.683780670166016,22.046201705932617,16.19900131225586,25.885986328125,-2.1378259658813477,12.49222183227539,9.664488792419434,8.738045692443848,1.1473515033721924,20.2954158782959,6.165139675140381,8.314702987670898,3.7987124919891357,3.874206066131592,2.8900020122528076,5.79971981048584,-0.9614309072494507,3.510159492492676,Hip-Hop_-_Rap
16.__Mo_Bamba.mp3,0.3422820568084717,0.16313281452960857,2168.460820619454,2556.7153283380912,4829.6707956414475,0.08047986104392414,-76.99468994140625,97.11642456054688,18.892070770263672,11.51893424987793,-0.06573902070522308,17.62369155883789,7.566596031188965,4.2144455909729,-15.0376615524292,-0.44794946908950806,7.599825382232666,0.03347126394510269,-5.805586338043213,2.4396748542785645,-5.932705402374268,5.765504837036133,-4.7529296875,2.205083131790161,-3.6476800441741943,5.538191795349121,Hip-Hop_-_Rap
41._Psycho.mp3,0.3171274662017822,0.08387601017953619,1454.525654052375,1819.6748250825115,2866.7993315233166,0.06252229767318111,-196.66441345214844,114.16802978515625,26.12467384338379,21.907371520996094,5.648839473724365,4.268282413482666,-2.2599236965179443,-10.140819549560547,-15.283928871154785,-14.10693359375,-14.432291984558105,-12.249222755432129,-5.856910705566406,-14.3193359375,-6.336380481719971,-2.1018972396850586,-15.137967109680176,-2.9781126976013184,-12.59725284576416,-4.0205254554748535,Hip-Hop_-_Rap
"17._Cardi_B,_Bad_Bunny_&_J_Balvin_-_I_Like_It.mp3",0.37575963139533997,0.1202602875599966,2447.994750311173,2435.740320276864,4990.169825125774,0.11036365615325078,-82.71238708496094,88.23229217529297,-11.89201831817627,19.563724517822266,-4.547741413116455,4.773427486419678,4.685571670532227,0.5918962955474854,3.966543674468994,5.301639556884766,-3.1656134128570557,-1.4779127836227417,-8.297273635864258,2.1913673877716064,-5.8094329833984375,-1.4856085777282715,-0.43984898924827576,4.6950201988220215,-0.9501935839653015,3.5480775833129883,Hip-Hop_-_Rap
90._Lil_Uzi_Vert_-_New_Patek.mp3,0.4805588722229004,0.17901961166857214,2764.996018519063,2740.0405506735915,5822.98978917739,0.10062146260642414,-116.60240936279297,75.931884765625,13.3524169921875,0.3966434895992279,-0.6406438946723938,10.178412437438965,-3.300975799560547,6.470999240875244,-7.256742000579834,13.611296653747559,-1.7711446285247803,3.697577714920044,1.8912104368209839,1.8519426584243774,2.1542630195617676,2.104766845703125,-1.7707749605178833,5.084998607635498,-0.8874952793121338,6.197821140289307,Hip-Hop_-_Rap
077._Morray__-_Quicksand.mp3,0.37761712074279785,0.11096458070828565,2133.600912631811,2180.9631129841723,4292.190712376645,0.08741972837654799,-138.72915649414062,100.8893051147461,-5.759136199951172,3.682206869125366,2.585969924926758,4.127233982086182,-7.245908737182617,1.3778265714645386,-13.393872261047363,-2.1123757362365723,-10.503560066223145,-1.2630834579467773,-11.906073570251465,-0.007948553189635277,-6.5187859535217285,-3.6584219932556152,-10.93928050994873,-6.239595890045166,-1.2604312896728516,-0.47622916102409363,Hip-Hop_-_Rap
45._Cardi_B_-_Ring_(feat._Kehlani).mp3,0.37747126817703247,0.12664589113371472,2728.020660956503,2915.3500809620045,6270.337084129499,0.09898315051760836,-145.45603942871094,68.295654296875,26.500247955322266,17.662900924682617,4.158903121948242,2.2687017917633057,5.37192964553833,-1.4369813203811646,-12.057385444641113,7.431701183319092,-12.07080364227295,3.37349009513855,-8.761606216430664,1.4030015468597412,-5.280921936035156,-2.645029067993164,0.931888997554779,2.4607555866241455,4.5502848625183105,5.9883880615234375,Hip-Hop_-_Rap
012._Young_Stoner_Life_-_Solid_(feat._Drake).mp3,0.4640945792198181,0.13842230700236183,2679.5322180993485,2625.699168457249,5606.782763218363,0.11015541856133901,-130.43992614746094,75.86258697509766,15.624403953552246,8.674549102783203,20.753549575805664,8.55039119720459,-12.823074340820312,8.759138107299805,-0.7662847638130188,10.91982364654541,12.853246688842773,8.948931694030762,-1.9233763217926025,1.5479940176010132,4.182885646820068,5.895218849182129,-3.6241042613983154,6.073261260986328,6.304327964782715,11.945438385009766,Hip-Hop_-_Rap
054._DJ_Khaled_-_LET_IT_GO_(feat._Justin_Bieber_&_21_Savage).mp3,0.335093230009079,0.08958517400879687,2178.4173341640176,2237.964683537411,4493.922825863487,0.09536677026896284,-170.1083221435547,86.52938079833984,-0.8383585214614868,-3.209829807281494,-6.020761966705322,5.315469741821289,-9.081202507019043,-4.305459499359131,-9.144685745239258,4.763248443603516,-4.333871841430664,3.1077611446380615,-5.288057327270508,-0.6144286394119263,3.3887460231781006,0.8736729025840759,-3.1419520378112793,1.4700251817703247,-1.989939570426941,0.7122783064842224,Hip-Hop_-_Rap
081._Russ_-_BEST_ON_EARTH_(Bonus).mp3,0.34668946266174316,0.1810370502856171,1870.2429613073755,1974.8339773906885,3894.801448668489,0.07481058315595976,-141.37454223632812,111.03424072265625,24.8828182220459,5.915335178375244,5.295958042144775,4.723949909210205,-6.103347301483154,-1.5487786531448364,4.847930431365967,8.022504806518555,0.5592902898788452,-5.492138862609863,-10.685235977172852,4.762406349182129,5.862603187561035,4.843214988708496,-2.8935937881469727,9.4679536819458,7.0284857749938965,6.73421573638916,Hip-Hop_-_Rap
99._The_Kid_Laroi_-_SO_DONE.mp3,0.30963873863220215,0.06688362966908394,2196.0537812168523,2157.258359790876,4519.897668797165,0.09929002696884674,-150.1730194091797,88.048583984375,-32.547203063964844,16.950727462768555,-1.5016496181488037,-2.178227424621582,-16.00310516357422,-4.6421709060668945,-19.04006004333496,-4.027730941772461,-15.687093734741211,-10.503633499145508,-5.544889450073242,0.12893015146255493,-5.362917900085449,-7.512057304382324,-3.7448806762695312,-0.8263810276985168,-7.448472023010254,-4.5010809898376465,Hip-Hop_-_Rap
96._Saweetie_-_Back_to_the_Streets_(feat._Jhené_Aiko).mp3,0.4077177345752716,0.15769839469752867,1964.3882815260679,2032.4150478375093,4054.7671480444565,0.09032976369001548,-117.09227752685547,117.01155090332031,10.210931777954102,-2.380056858062744,8.770649909973145,4.059282302856445,-8.365903854370117,-2.170252561569214,-5.144495964050293,-0.010838652960956097,-8.895633697509766,-3.1624226570129395,-4.196307182312012,-0.5722556114196777,-2.4582505226135254,0.6559953093528748,3.242931365966797,1.1072810888290405,-6.429375171661377,0.2936204969882965,Hip-Hop_-_Rap
