filename,chroma_freq,rms,zero_crossing_rate,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc9,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,genre
pop.00036.wav,0.393682212,0.15376236,0.098881674,10.25761127,29.33491325,10.61986732,15.479846,-5.030192852,-4.886621475,-9.814455032,13.01681519,-5.370024204,12.30340099,-7.687563419,10.37416935,-7.745840073,6.564032555,-7.638569832,8.325712204,pop
pop.00081.wav,0.369692117,0.055867146,0.079223538,2.939135551,26.76312447,-8.863035202,9.952940941,-12.86380196,-15.53174114,-7.7787714,2.968627453,-11.7865591,-1.449645042,-14.56195641,3.509185314,-17.21966934,3.634888649,-9.730937004,5.07547617,pop
pop.00085.wav,0.443156958,0.116896376,0.115494565,-27.29984856,34.44766998,-1.382461786,11.79000473,-3.868195295,-0.094216198,-7.74804306,12.55071163,-5.150763988,12.65105057,-6.134319782,4.580754757,-3.664641857,13.42830849,-0.161424205,1.458171368,pop
pop.00047.wav,0.431474686,0.128463859,0.10891844,-0.849093139,20.77092171,0.14899376,20.0272007,-0.700096071,-1.789058566,-6.874085426,9.507297516,-7.841719151,10.62555599,-9.052515984,9.366890907,-9.645153999,11.38482761,-2.779198647,10.99283886,pop
pop.00052.wav,0.522449017,0.18862678,0.139350484,-3.809793234,27.70311928,2.743468761,22.85102844,9.796665192,2.506635904,-9.275087357,13.63274288,-9.890950203,10.48891544,-1.435816288,16.27633286,1.213515043,14.30904102,-6.077178001,6.171846867,pop
pop.00060.wav,0.387930661,0.1629694,0.119983505,13.5525713,28.95833397,-5.158218384,8.737646103,-2.563589573,-2.960315466,-11.10276031,11.94381905,-11.60989571,14.55695629,-11.99917889,7.618601322,-11.89862823,5.239254951,-7.351810455,8.889479637,pop
pop.00058.wav,0.337870747,0.099328204,0.135343406,-24.04459763,27.00027275,-10.31664371,11.0525322,-5.956177711,-10.17680645,-15.11631393,4.556594849,-11.94519711,3.398658752,-11.69294453,3.872056246,-6.555463791,9.037492752,-3.422326565,5.695878983,pop
pop.00017.wav,0.435010642,0.087205948,0.121397746,-10.05813694,31.03911018,-8.1760149,14.38588524,-15.41696835,-11.87395668,-15.14566422,7.817185879,-8.266382217,7.38127327,-10.62605572,6.656610966,-5.172768116,9.77038765,-2.865913391,10.33974552,pop
pop.00037.wav,0.450668424,0.144394392,0.152337708,-15.58840752,23.45625114,-9.607131958,20.51742935,-9.311818123,-5.109174252,-7.856562614,12.50147915,-7.005549908,12.24364662,-8.025302887,8.403585434,-10.73180676,6.491263866,-8.237771034,3.11784935,pop
pop.00022.wav,0.385436624,0.116764407,0.124998112,-0.188027933,27.52735901,-5.805280209,17.05583763,-5.767110825,-4.099374294,-7.439845085,13.32225227,-6.254508018,12.24455452,-7.630926609,6.57270956,-9.857672691,5.167033672,-8.427000999,4.518882751,pop
pop.00054.wav,0.387930661,0.1629694,0.119983505,13.5525713,28.95833397,-5.158218384,8.737646103,-2.563589573,-2.960315466,-11.10276031,11.94381905,-11.60989571,14.55695629,-11.99917889,7.618601322,-11.89862823,5.239254951,-7.351810455,8.889479637,pop
pop.00000.wav,0.388604313,0.111212565,0.106463817,16.70848465,39.48070908,7.764325142,13.29200459,1.107334256,-2.415058613,-15.90682411,12.3945446,-14.3879118,8.34930706,-10.38210583,11.56871414,-5.499608994,11.64554977,2.094996214,11.37002087,pop
pop.00009.wav,0.452953041,0.095488709,0.161234774,1.127194405,41.45612717,-8.320531845,11.10531044,-12.98828125,-6.297057152,-18.19622803,10.03750229,-9.931689262,8.415352821,-9.374787331,7.570044994,-10.90921974,8.493641853,-5.881648064,5.282165527,pop
pop.00012.wav,0.385586739,0.099498462,0.120435156,-21.50695801,32.38215256,0.150267333,18.54545593,-5.22263813,-14.90742493,-15.94506645,10.36236477,-10.0365839,8.44287014,-11.99378395,1.364789724,-13.23460197,5.639957905,-8.411944389,4.8460536,pop
pop.00034.wav,0.338808715,0.112092194,0.115167156,13.2175684,16.22602272,-6.116881371,12.64858627,-13.04864216,-7.725050449,-15.67907429,7.204543591,-12.53891945,6.345938683,-9.191983223,4.327672482,-13.15428638,4.33684063,-9.00598526,6.312136173,pop
pop.00019.wav,0.376004815,0.125919821,0.140961095,-9.810334206,20.16116524,-11.01098442,15.14325523,-10.10413837,-11.15847206,-17.38346481,10.11092949,-10.70090866,5.253202438,-11.49547958,2.939403534,-9.731803894,8.368721008,-5.543977737,7.56479454,pop
pop.00087.wav,0.350396127,0.114835459,0.131908066,14.35821152,32.35555267,2.176837444,16.00890541,-6.940546989,-7.868859768,-12.86979198,7.904943466,-18.12614059,6.214231014,-17.72190666,5.797634125,-10.9846983,12.75936222,-6.350594997,6.952362061,pop
pop.00045.wav,0.411628008,0.120864536,0.110764317,4.014496803,21.18374252,1.750786781,11.14995861,0.871864617,-8.056772232,-13.61255169,8.687365532,-10.26743603,5.187998295,-9.688933372,10.23362732,-4.345366478,13.4242754,-0.87783885,9.10316658,pop
pop.00077.wav,0.438838512,0.133562638,0.185475502,4.206186295,26.58477211,0.242668957,20.28156281,5.627440453,-7.650702,-12.42024803,14.01783085,-8.055746078,7.959834576,-10.86839581,9.30421257,-6.376527786,12.54462624,-5.63131237,10.26104641,pop
pop.00072.wav,0.480369508,0.141834253,0.127897589,-32.36719894,17.05606651,-14.70254517,11.43812847,-11.01905346,-13.06867027,-16.3173027,6.762109756,-11.1395998,8.571858406,-9.811002731,6.361661911,-7.782994747,8.858459473,-6.817759514,2.343983412,pop
pop.00041.wav,0.282229573,0.050564254,0.07296727,16.32299232,19.14341354,0.671285689,14.75475502,-18.84794426,-21.35186768,-1.977285624,-1.636825562,-10.01138973,-1.971513152,-16.82650566,2.20259285,-13.59387493,0.272696406,-6.817332268,0.16134797,pop
pop.00095.wav,0.364543438,0.182475062,0.089389833,26.41734886,32.91649628,0.053444516,14.41168213,-0.265851706,-4.793970585,-16.09462547,7.186404705,-15.68735218,1.794989467,-16.62860489,1.746134162,-14.23248386,6.093398571,-5.081234455,5.173950672,pop
pop.00032.wav,0.418899566,0.056603021,0.193209454,7.958952427,24.54320335,4.15753746,13.71143436,-9.80100441,-8.812804222,-10.91864204,12.41523266,-7.837348938,9.513954163,-9.623368263,7.983710289,-9.691584587,7.599440098,-9.531037331,8.603572845,pop
pop.00067.wav,0.444582015,0.113336694,0.171870468,1.259813547,30.88839149,4.230583668,18.3232708,-5.682632446,-11.98791885,-14.76839542,12.06657219,-9.716860771,9.456593513,-9.661480904,7.140586376,-6.189047337,9.037787437,-2.749199629,8.507013321,pop
pop.00089.wav,0.43540442,0.129664542,0.151413259,6.863736629,36.73929977,-8.046890259,13.47129059,-4.711105347,-8.029995918,-13.4608078,11.98414135,-14.32369041,6.704594612,-9.645244598,6.069285393,-9.599077225,4.245211124,-4.392096043,8.470996857,pop
pop.00061.wav,0.452652454,0.131247508,0.100035347,-7.508908272,44.25281143,5.565099716,5.356692314,4.05233717,-1.328126907,-16.23521423,4.805579662,-11.51337433,11.90606403,-6.414199352,6.888292789,-3.943635702,7.737435341,-7.40634346,1.076775193,pop
pop.00026.wav,0.333808482,0.117814683,0.093812687,4.834069729,11.31451797,-4.564679146,16.44052887,-10.54952717,-9.755041122,-15.87435818,4.739711761,-9.290236473,5.787453651,-8.533987045,5.575013161,-6.779402733,7.743465424,-4.629685879,6.951865196,pop
pop.00038.wav,0.399881691,0.132193657,0.13411987,-14.52899933,25.37560081,-3.913012981,16.43252754,-10.1648922,-6.668811798,-8.600025177,12.53874969,-8.42171669,8.148183823,-9.862095833,9.102637291,-8.359986305,10.65833569,-5.134269238,7.029325008,pop
pop.00062.wav,0.329822928,0.241174514,0.095885145,-5.177243233,37.0644989,-6.413523197,22.16296005,-7.255349636,-5.02494812,-15.88338375,7.564401627,-13.59948444,8.920778275,-5.023768902,16.53346062,6.695895672,18.53551483,-4.871798992,4.336910725,pop
pop.00073.wav,0.421219438,0.155336605,0.145261973,7.763052464,26.18848419,-3.207983255,18.76987267,-1.748524189,-11.22180748,-14.64526367,11.69259548,-12.34005547,7.178374767,-12.18238926,5.760066986,-6.911130428,8.003663063,-2.843039513,10.1374712,pop
pop.00094.wav,0.331854969,0.119984463,0.118582481,-14.5612011,32.13580322,1.794306755,12.74164391,-3.70117259,-4.201236725,-15.05501366,6.823620796,-12.5247364,12.76237774,-8.784639359,9.884601593,-6.984831333,6.14577961,-4.408962727,7.270528316,pop
pop.00035.wav,0.410457551,0.169686664,0.14460942,-17.726614,12.3398304,-7.981876373,16.0358696,-8.443408966,-5.784682751,-11.38184834,11.10152817,-8.634977341,11.79950523,-5.816294193,12.1769371,-6.713763714,10.01860809,-8.445088387,8.042510986,pop
pop.00069.wav,0.49690187,0.129079887,0.09323113,-17.53583527,43.65435791,-2.201402903,18.92297173,-8.223584175,-6.160359383,-7.755155563,11.97540283,-6.717262268,10.24329281,-4.911514759,8.11892128,-8.167383194,5.888811111,-5.59180975,5.703514576,pop
pop.00093.wav,0.414993852,0.14711895,0.123773444,3.909489393,31.03905869,-3.649367332,27.34345627,-9.500172615,-10.5107317,-16.88293076,6.923944473,-13.76645756,10.58825111,-9.709028244,8.382436752,-12.97305393,9.846558571,-5.850777626,7.508949757,pop
pop.00068.wav,0.407749951,0.144842097,0.136176467,-14.13854313,27.815382,-11.07081127,12.52278423,-6.819622993,-12.85268593,-17.57275963,4.056843758,-12.62890911,5.400401115,-13.64831924,1.584062219,-8.288664818,3.375129223,-2.555330753,10.94155884,pop
pop.00028.wav,0.348380685,0.116450393,0.109484514,3.157579184,27.48807907,-3.532196283,20.56394577,-6.406490326,-6.136876106,-10.03940964,11.61453533,-12.38248444,6.641070843,-11.74097824,6.006864071,-9.75838089,9.352864265,-5.726716995,6.857335567,pop
pop.00071.wav,0.444582015,0.113336694,0.171870468,1.259813547,30.88839149,4.230583668,18.3232708,-5.682632446,-11.98791885,-14.76839542,12.06657219,-9.716860771,9.456593513,-9.661480904,7.140586376,-6.189047337,9.037787437,-2.749199629,8.507013321,pop
pop.00004.wav,0.382969648,0.127836285,0.114188705,-7.824110031,29.12635994,-3.201321363,11.86101341,-8.118263245,-2.480832338,-14.38563156,9.864491463,-13.25879574,11.19934273,-10.12176704,5.806506634,-9.642735481,6.976567745,-6.702325821,5.161139965,pop
pop.00039.wav,0.379415244,0.16580135,0.156847418,23.48806953,26.47309494,1.358970046,16.25100517,2.523269176,-4.986617088,-11.88156891,17.35035324,-11.89551926,8.15097332,-11.39971542,8.622042656,-8.912844658,11.31699276,-7.186493874,9.416790009,pop
pop.00076.wav,0.473057717,0.145799474,0.121912084,7.293884277,36.47179413,7.29366684,25.96258736,2.638388634,-3.787751436,-5.354434013,11.55821037,-8.904250145,13.94317627,-4.528945446,11.22059155,-8.474077225,12.39988708,-4.29912138,5.549889088,pop
pop.00044.wav,0.455317557,0.132626799,0.1224842,-16.88306808,34.30384827,1.261131644,18.46430016,1.563946486,-4.899535656,-9.283293724,10.97399426,-7.682945728,4.068399429,-8.891911507,7.756474972,-7.654693604,9.087498665,-5.289316654,9.927573204,pop
pop.00075.wav,0.407417834,0.109629748,0.145692098,12.81334782,48.20215607,1.100457788,14.93830204,0.908736885,-7.940790653,-12.96174526,13.19774342,-11.59520817,5.979424953,-10.46285057,6.830127239,-11.55380821,8.96172142,-5.093242645,8.176520348,pop
pop.00006.wav,0.373786241,0.057007882,0.063955025,14.50109959,37.25900269,1.917420983,24.44482803,-5.070565701,1.92033124,-8.471582413,9.026145935,-11.55070686,3.863629818,-6.273434639,2.631431103,-8.578561783,-0.420243621,-10.13912201,4.423467159,pop
pop.00099.wav,0.359611213,0.08327303,0.084595387,21.61642838,22.12404823,5.719928741,12.32734299,-1.967645764,-6.823200703,-18.27542305,11.49427414,-12.44716454,7.476251125,-8.845438957,5.781477928,-6.572368145,13.16923428,-5.258953094,13.99987602,pop
pop.00065.wav,0.345470786,0.07959227,0.096194805,-7.102501869,26.88523483,-8.165948868,16.18371391,-14.99001408,-9.539790154,-14.5544138,3.325185537,-8.241755486,3.216337681,-7.988736629,8.35408783,-6.025396824,6.542246819,-6.230091572,3.309351206,pop
pop.00086.wav,0.385664821,0.078649879,0.170889374,-0.776504576,24.50716972,-15.80951786,14.2595768,-8.087104797,-9.776224136,-13.33671951,13.57182121,-14.59481621,10.8104353,-11.0945158,12.57375622,-5.761360645,10.97847557,-5.790854931,8.775918007,pop
pop.00013.wav,0.355683595,0.104823035,0.04726774,42.51962662,42.84507751,16.70011711,21.63215446,-2.170461416,-8.27196312,-8.785512924,13.32083511,-4.99575758,10.03626251,-3.596068621,3.97556138,-9.049748421,2.845065832,-6.758865356,3.667660236,pop
pop.00021.wav,0.503023386,0.114574266,0.172060418,-13.00690269,26.95624924,-7.187001705,18.62995529,-6.790442467,-6.826208115,-7.853056431,13.02160358,-4.998216629,12.06238556,-6.599882126,9.420070648,-8.385247231,7.866189003,-8.189713478,7.130392551,pop
pop.00029.wav,0.353845954,0.14054904,0.102754692,10.17523098,24.68365669,2.690014124,20.94122696,-6.431997299,-9.095740318,-13.60801506,11.94364834,-7.652253151,10.64333248,-4.692650318,8.029374123,-8.682003975,8.634411812,-6.271939754,6.529181957,pop
pop.00056.wav,0.469096541,0.147279938,0.125736009,7.814253807,38.85513687,5.055341244,16.74841309,1.593333483,-4.01846838,-6.667518616,15.57288647,-6.300502777,9.923204422,-8.770614624,7.398507595,-4.546590805,9.056163788,-6.686284065,4.909892082,pop
pop.00063.wav,0.316611648,0.076253478,0.072632686,-10.2172308,20.25432968,-5.400080681,11.90274525,-13.11038399,-7.207495213,-7.429909706,10.34245586,-10.64182854,4.279373169,-12.82069302,1.035449147,-7.68710804,2.244964361,-3.750584841,10.41371059,pop
pop.00024.wav,0.409125358,0.123145982,0.127488611,-3.338784218,23.1927681,-4.474279881,18.12303543,-4.097644329,-3.665224552,-11.28669262,10.2448864,-9.831648827,7.960629463,-7.581733704,9.123244286,-9.853103638,9.35628891,-6.150544167,8.132708549,pop
pop.00055.wav,0.428575814,0.13978133,0.146467004,-0.840934753,6.292765617,-8.762975693,17.65842438,-8.706686974,-3.555574894,-9.24034214,15.30435371,-9.542840004,12.10657406,-8.882444382,6.118725777,-9.692290306,5.933101177,-12.74443531,2.563744783,pop
pop.00031.wav,0.364179581,0.119014894,0.138908274,-16.91493607,11.62647915,-12.16529846,11.6351738,-13.47986794,-11.23763752,-12.64421463,9.683239937,-7.924068928,11.14628029,-8.486515045,5.420162678,-7.664110661,7.583481312,-6.916087151,8.825615883,pop
pop.00084.wav,0.405379087,0.106099778,0.113741964,2.914288044,30.63157463,3.813499928,7.924897671,-4.793376923,-8.903103828,-10.9263134,8.568441391,-7.061373234,7.854560852,-10.41904354,4.205783367,-11.18419647,3.463228703,-8.862023354,3.92421031,pop
pop.00057.wav,0.517527401,0.193137393,0.136846013,-3.171554089,29.29909325,2.428215027,23.50143051,9.451911926,3.254421234,-8.719228745,12.96673775,-9.607590675,11.18523121,-2.167214155,16.8828125,1.154719949,14.70978642,-5.782561779,5.705898285,pop
pop.00066.wav,0.353693992,0.146914602,0.086843067,29.98540878,28.74004173,2.788570881,23.09526062,1.271263599,-6.549120426,-10.76987267,13.84842396,-6.54223299,7.066158295,-8.214757919,3.508474827,-12.46173096,6.140785217,-7.297876358,9.439494133,pop
pop.00042.wav,0.378323317,0.133658988,0.133929542,-2.184971333,36.51100159,2.955609083,15.78229332,-0.279496104,-8.85293293,-12.27908134,12.87234116,-10.91314983,7.812458992,-8.507864952,5.749674797,-11.55463505,3.563899517,-11.42126369,7.845043659,pop
pop.00002.wav,0.416421771,0.128320601,0.106108085,18.35949707,29.56460953,-3.594163179,23.12351036,-1.488120914,-6.09761858,-8.503724098,14.64327431,-5.86401844,15.27518654,-4.042420864,14.33772182,-6.802912712,10.57146549,-8.712239265,3.457524538,pop
pop.00008.wav,0.402419716,0.118187224,0.110418781,-0.273534566,37.33742142,8.419922829,14.40602493,-5.424667835,-3.264983892,-13.22767162,9.374803543,-12.83701611,9.978312492,-10.3294363,7.984840393,-9.620844841,5.573880672,-3.626348972,7.27423954,pop
pop.00050.wav,0.412196159,0.124313548,0.105818817,11.93385696,38.14518356,1.477063179,15.77325058,4.304749966,-8.03834343,-7.919867516,13.89764595,-8.443695068,11.41261959,-10.76328754,4.56003046,-9.028264999,6.590089798,-7.61280632,5.937346458,pop
pop.00003.wav,0.409121037,0.078204235,0.081956856,-30.96499252,43.93919373,13.35013676,6.285650253,9.239103317,-0.316999316,-12.69685459,9.878428459,-13.647542,7.419721127,-7.376379013,3.239889145,0.354528248,0.555884898,1.172607064,0.191008151,pop
pop.00098.wav,0.397308618,0.126909413,0.17200264,-4.37625742,21.53508377,-6.700943947,25.04711914,-5.369702339,-10.63732719,-14.20988464,11.96156597,-6.446033955,14.53562737,-7.700247288,7.985590458,-9.820012093,5.381783009,-8.868983269,4.657685757,pop
pop.00025.wav,0.328500301,0.113631372,0.092732275,35.5503006,25.7998085,1.024136305,18.69315338,-3.964673758,-13.50950718,-15.43523407,7.178884506,-13.18780327,1.213170648,-13.46013069,1.847733259,-15.17659664,2.605207682,-7.00710535,4.115929604,pop
pop.00014.wav,0.425951928,0.047354199,0.086619885,-24.07727814,29.57317924,-1.561087847,22.6966877,-8.936566353,-6.870424747,-15.1306963,14.25135803,-5.108022213,8.596049309,-8.930768967,6.235434055,-7.395271301,5.715259552,-6.346622944,2.881951094,pop
pop.00033.wav,0.422381967,0.084851858,0.13088883,-24.50474548,21.47871399,-11.8101511,24.32506943,-8.17663002,-8.268082619,-11.77919483,6.725471973,-7.719537735,10.01487732,-7.555595875,7.649260044,-8.870761871,6.430284023,-8.444259644,5.266034126,pop
pop.00001.wav,0.411154747,0.155173681,0.128452333,23.98540115,28.46460533,3.064037561,14.09625912,-4.866061211,-5.775423527,-13.16557789,12.41358376,-11.01269436,9.701322556,-9.119197845,7.94692564,-2.753918409,11.69365883,-1.83007133,11.88641262,pop
pop.00083.wav,0.297751069,0.086662801,0.077777576,16.65638351,38.60428238,-2.916793823,17.31751251,-3.634288788,-4.212907791,-9.755763054,11.90148354,-9.376955986,8.562527657,-7.173128128,9.370578766,-5.675094604,8.389704704,-6.831458092,7.102994442,pop
pop.00082.wav,0.460790992,0.124365767,0.087554153,17.24538612,35.76197433,3.911628962,19.61458969,-3.035349607,-3.933238029,-9.156917572,13.22606564,-7.976354122,9.920279503,-9.286165237,9.315152168,-6.761826038,8.774045944,-6.273716927,6.771350861,pop
pop.00096.wav,0.338685542,0.151367493,0.094336089,15.33593559,36.14528275,0.165218815,19.33480835,0.625715613,2.271183491,-12.38967514,7.626723289,-14.14942646,12.66798973,-6.709745884,12.04526615,-5.364878178,8.685639381,-3.827825069,8.143625259,pop
pop.00040.wav,0.292224377,0.121297189,0.093726209,-16.84968185,30.44973755,4.743251801,6.915128708,-5.161223412,-7.124182224,-12.51484203,12.62631512,-5.697294712,4.671409607,-2.64912796,10.18194771,-6.887415886,5.341529369,-4.847183704,3.061844587,pop
pop.00049.wav,0.322621971,0.089254026,0.061252674,21.07174301,32.15569305,3.063619852,4.433970451,1.893146634,-8.98733902,-19.72237587,4.220387459,-6.070273399,0.433462322,-9.086902618,-1.103686333,-8.405729294,3.733392,-11.16604996,9.689634323,pop
pop.00079.wav,0.351069182,0.022390612,0.068499477,0.55916512,39.76792145,4.580866814,11.2823782,-3.637994766,-11.03479385,-12.91879177,4.712559223,-9.146341324,-1.19038558,-9.04384613,-1.348251581,-10.16203785,0.170996621,-6.228830814,0.408045143,pop
pop.00088.wav,0.430090874,0.138289866,0.153585034,4.455536366,32.25754166,-5.446597576,14.90235138,-0.043196369,-3.374388218,-14.68363571,10.3605442,-14.06357956,4.938508034,-11.46176815,5.626393318,-7.462686539,8.502149582,-4.841748714,8.631433487,pop
pop.00046.wav,0.413716912,0.121496177,0.107850868,4.35505724,20.94053078,2.092041731,10.86438656,1.193871856,-7.956922531,-13.86479187,8.886237144,-10.29811668,5.188837051,-9.832660675,10.10903072,-4.376191616,13.34826946,-0.630300939,8.961636543,pop
pop.00064.wav,0.344944,0.100669841,0.198816192,-21.67792511,12.49076271,-14.99215889,3.838351727,-9.413384438,-17.38895226,-17.96250725,0.865246296,-11.79591656,9.80967617,-5.798247814,17.46935654,3.150600195,11.10606194,-8.335587502,-0.586404562,pop
pop.00092.wav,0.485683084,0.136075318,0.136667769,-6.017795086,29.65205383,-6.637742996,22.01332664,-8.854575157,-2.660501003,-10.277812,16.9878273,-4.374312878,9.850010872,-10.79472351,9.622550011,-7.410492897,9.121459007,-4.371599674,11.74720001,pop
pop.00011.wav,0.225421414,0.033881355,0.083278954,-8.471615791,8.510137558,-19.1149044,-7.253649235,-6.875635147,-16.86042786,-21.4178524,1.33271575,-14.83820057,-3.201307058,-8.89696312,7.120629311,-3.411110163,10.22852612,0.735786319,7.57533741,pop
pop.00005.wav,0.323066771,0.084722375,0.103838125,-15.35826588,35.29220963,-6.967647076,12.62425041,-8.068101883,-5.927466393,-15.23160362,4.350996494,-13.36316204,2.72819066,-11.64302158,1.952775121,-9.260591507,0.145896405,-5.747503281,2.632052183,pop
pop.00023.wav,0.389718562,0.123879134,0.155902576,11.83247948,25.19839096,-1.998348236,20.32046127,-4.219638824,-5.928115845,-13.67129517,12.10936356,-12.32799149,9.485059738,-9.253483772,7.054240227,-10.56805611,7.113193512,-7.161009789,6.852255821,pop
pop.00070.wav,0.435841054,0.099769833,0.123828578,2.310568333,26.42170525,-10.30868912,6.970546246,-11.02602005,-14.85967064,-12.36199093,6.138839245,-7.05927372,7.485393047,-6.627171516,8.530408859,-6.10995245,7.66372776,-3.028846264,6.099089146,pop
pop.00078.wav,0.453353852,0.132877953,0.130465502,-6.964608669,35.68832016,-1.824537039,9.421427727,-1.765262127,-7.30736208,-14.55694103,12.44661808,-10.26495552,5.077020645,-8.485339165,6.292628765,-9.161594391,6.83135128,-7.13215065,4.977144241,pop
pop.00074.wav,0.346787125,0.123341179,0.111319439,20.06550598,25.04973412,1.505735874,4.73334837,-9.006325722,-8.498001099,-14.12293625,12.37989426,-12.38497448,3.120182514,-9.951440811,6.798800945,-10.60796833,6.00535059,-4.263238907,10.94854164,pop
pop.00051.wav,0.44297722,0.123486682,0.179636897,-1.299180984,24.03791809,-2.453307867,17.50941658,-0.770112753,-1.984755993,-6.926175594,10.72250843,-7.365820408,12.38904762,-8.768322945,9.630244255,-10.38110828,13.6789999,-3.56431675,11.00563049,pop
pop.00048.wav,0.461740226,0.091063314,0.174820548,0.713176847,14.85863972,0.785232723,21.44612694,2.418693781,-2.016840219,-11.46008301,12.12504864,-1.475478649,16.48490906,-5.922152042,10.92313671,-9.134131432,9.804271698,-5.036288738,10.32363224,pop
pop.00030.wav,0.355984986,0.12190605,0.134874006,-18.00954247,12.62907791,-11.15362167,11.7399826,-13.72383881,-11.18174744,-12.33442593,9.67788887,-7.790538311,11.11283112,-7.679338455,5.530586243,-8.13188076,7.200233936,-6.666622162,8.789445877,pop
pop.00043.wav,0.472614139,0.153614811,0.098516123,1.021726012,47.26862335,-2.124881268,30.12399101,0.352238804,-8.171978951,-4.310867786,10.4784565,-5.662417412,11.12874794,-5.088653564,8.542869568,-5.637686729,8.163678169,-3.559744358,7.817667484,pop
pop.00007.wav,0.251533091,0.051155542,0.079000734,-9.216218948,21.43686676,0.696323454,-2.074137211,1.022341847,2.412144184,-12.81733513,7.949416637,0.607722282,13.57142258,2.625431538,6.677009106,0.246202126,5.199028969,-5.291976929,-0.390470177,pop
pop.00097.wav,0.46506089,0.121173916,0.120829784,27.06188393,25.82732201,5.071861744,15.6470356,1.57528913,-8.475251198,-12.333601,11.22742939,-7.890879631,7.821895599,-6.559306145,6.619840145,-6.544894695,10.74401855,-4.4187603,13.94986534,pop
disco.00002.wav,0.411993325,0.097295848,0.153338439,21.16082764,11.30526352,18.11834145,1.662811756,0.345102727,-5.105269432,3.152243376,-5.51447773,-3.161502838,-0.524128497,-2.646795273,-1.988998055,-1.234091401,-3.362163782,-3.731850624,-1.448860288,disco
disco.00046.wav,0.376547337,0.067005318,0.114198146,-17.47882462,33.67085266,-15.23916912,23.69820595,-8.662550926,-14.05448818,-15.13936234,12.96824265,-14.30506229,3.032468081,-7.088029385,1.622791171,-3.898687124,5.380832672,0.963895202,2.688429117,disco
